config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.01,0.0,0.0,0.001,506,0.33107941746711733,0.8707692384719848,0.8467973,0.95897436,0.7384615,0.8991655,0.7330278,0.89339256,0.9099272,19.2,6.8,1.6,37.4,0.3647366166114807,0.8588889002799988,0.8541051,0.9263606,0.75625,0.8879407,0.70529854,0.8852598,0.89219713,24.2,7.8,3.6,45.2
1,0.01,0.0,0.0,0.001,506,0.32192560136318205,0.8953846216201782,0.87023365,0.9743589,0.77692306,0.91846716,0.78679466,0.8992111,0.9083625,20.2,5.8,1.0,38.0,0.366102060675621,0.866327166557312,0.84825313,0.95085037,0.7375,0.8959719,0.7227224,0.8846978,0.89531624,23.6,8.4,2.4,46.4
2,0.01,0.0,0.0,0.001,506,0.3642160892486572,0.8615384697914124,0.8505586,0.9333333,0.75384617,0.88976383,0.7113013,0.87751484,0.889101,19.6,6.4,2.6,36.4,0.36164920330047606,0.858981478214264,0.8498187,0.9342688,0.74375,0.889128,0.70562434,0.8902198,0.8951036,23.8,8.2,3.2,45.6
3,0.01,0.0,0.0,0.001,506,0.3421406239271164,0.8676923155784607,0.8584673,0.9333333,0.7692307,0.89375097,0.7258083,0.9044379,0.8985335,20.0,6.0,2.6,36.4,0.3628335356712341,0.8712654352188111,0.85927564,0.94243205,0.7625,0.8983781,0.73149645,0.90258026,0.89985627,24.4,7.6,2.8,46.0
4,0.01,0.0,0.0,0.001,506,0.3845066219568253,0.8492307782173156,0.84957045,0.9128205,0.75384617,0.8794075,0.6840397,0.8666666,0.8661267,19.6,6.4,3.4,35.6,0.4231467187404633,0.8614506125450134,0.8520802,0.9343537,0.75,0.8909585,0.70883954,0.86721677,0.8647251,24.0,8.0,3.2,45.6
5,0.01,0.0,0.0,0.001,506,0.41825044751167295,0.8523077011108399,0.83066016,0.94871795,0.70769227,0.8852943,0.6941305,0.8382643,0.85620767,18.4,7.6,2.0,37.0,0.4053657233715057,0.8589197635650635,0.85087645,0.9342688,0.74375,0.88925964,0.7069099,0.86794347,0.8638549,23.8,8.2,3.2,45.6
6,0.01,0.0,0.0,0.001,506,0.3842890918254852,0.8615384697914124,0.8353385,0.95897436,0.7153846,0.8927511,0.7139729,0.8609468,0.8632757,18.6,7.4,1.6,37.4,0.42483797669410706,0.8465123295783996,0.85458314,0.9017007,0.7625,0.87368715,0.6886198,0.86872876,0.86787874,24.4,7.6,4.8,44.0
7,0.01,0.0,0.0,0.001,506,0.36189796924591067,0.8830769300460816,0.8505637,0.97948724,0.73846155,0.91003734,0.7623199,0.85897446,0.8548075,19.2,6.8,0.8,38.2,0.3557196021080017,0.8712962985038757,0.86137563,0.93852043,0.76875,0.898085,0.73005605,0.887399,0.8848513,24.6,7.4,3.0,45.8
8,0.01,0.0,0.0,0.001,506,0.4187807828187943,0.8430769324302674,0.8413123,0.91282064,0.73846155,0.8753753,0.66910493,0.85897434,0.8683151,19.2,6.8,3.4,35.6,0.37384114861488343,0.8613580226898193,0.8536285,0.9343537,0.75,0.89116764,0.7101164,0.88594675,0.8922346,24.0,8.0,3.2,45.6
9,0.01,0.0,0.0,0.001,506,0.3123974323272705,0.8800000071525573,0.8791574,0.9282052,0.80769235,0.90274364,0.74913996,0.9058186,0.9047736,21.0,5.0,2.8,36.2,0.40681731700897217,0.8613271594047547,0.85123205,0.9341837,0.75,0.89018214,0.7109418,0.86233395,0.86860454,24.0,8.0,3.2,45.6
