config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
4,0.0001,0.4,0.0,0.001,506,0.6732491612434387,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.44812623,0.5814744,0.0,26.0,0.0,39.0,0.6716072201728821,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290027,0.4688643,0.60113806,0.0,32.0,0.0,48.8
3,0.0001,0.4,0.0,0.001,506,0.6732555747032165,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.42593688,0.57008517,0.0,26.0,0.0,39.0,0.6716387510299683,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290027,0.44429475,0.592138,0.0,32.0,0.0,48.8
0,0.0001,0.4,0.0,0.001,506,0.6679291486740112,0.603076946735382,0.60333335,0.9897436,0.023076924,0.7494949,0.0640798,0.56499016,0.6895083,0.6,25.4,0.4,38.6,0.6703888535499573,0.6039506196975708,0.6076006,0.97551024,0.0375,0.7480704,0.055653363,0.48223057,0.61743325,1.2,30.8,1.2,47.6
2,0.0001,0.4,0.0,0.001,506,0.6730966448783875,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.5147929,0.62604314,0.0,26.0,0.0,39.0,0.6716776371002198,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42689863,0.5742873,0.0,32.0,0.0,48.8
1,0.0001,0.4,0.0,0.001,506,0.6730517506599426,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.5200197,0.6587072,0.0,26.0,0.0,39.0,0.6715427041053772,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.50496256,0.6323783,0.0,32.0,0.0,48.8
2,0.0001,0.2,0.4,0.001,506,0.6688396453857421,0.603076946735382,0.601875,1.0,0.007692308,0.7514563,0.07112819,0.5104537,0.6223148,0.2,25.8,0.0,39.0,0.6741790175437927,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42383742,0.5722023,0.0,32.0,0.0,48.8
3,0.0001,0.2,0.4,0.001,506,0.6722179889678955,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.43165684,0.580425,0.0,26.0,0.0,39.0,0.6719241738319397,0.6014814853668213,0.602963,0.9959184,0.0,0.7511449,0.01967954,0.46231928,0.5947801,0.0,32.0,0.2,48.6
9,0.0001,0.2,0.4,0.001,506,0.6733720064163208,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.42455626,0.5818863,0.0,26.0,0.0,39.0,0.6717393398284912,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.43597603,0.5870577,0.0,32.0,0.0,48.8
8,0.0001,0.2,0.4,0.001,506,0.6732581257820129,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.43076926,0.57267624,0.0,26.0,0.0,39.0,0.6717403769493103,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.43358177,0.5838505,0.0,32.0,0.0,48.8
7,0.0001,0.2,0.4,0.001,506,0.673454487323761,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.40808678,0.57031685,0.0,26.0,0.0,39.0,0.6718809723854064,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42227626,0.58158004,0.0,32.0,0.0,48.8
6,0.0001,0.2,0.4,0.001,506,0.6732500314712524,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.43234715,0.59529305,0.0,26.0,0.0,39.0,0.6717012166976929,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42355174,0.5687268,0.0,32.0,0.0,48.8
