config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
7,0.001,0.2,0.0,0.001,689,0.306102579832077,0.8750505089759827,0.8508786,0.92067593,0.82313603,0.8827716,0.75377464,0.94519556,0.9356909,17.6,3.8,1.8,21.6,0.317407363653183,0.8515584468841553,0.8332256,0.8852593,0.8167879,0.8573664,0.7046951,0.9335108,0.92748815,22.2,5.0,3.2,24.8
6,0.001,0.2,0.0,0.001,689,0.33316770792007444,0.8619192004203796,0.85083246,0.87423074,0.8478364,0.8621086,0.7230838,0.93265116,0.92990243,19.0,3.4,2.8,19.6,0.33537339568138125,0.8803246736526489,0.88778436,0.91455364,0.8375735,0.89821815,0.7604846,0.9482586,0.95774114,19.4,3.8,2.8,29.2
5,0.001,0.2,0.0,0.001,689,0.35235602855682374,0.8388888955116272,0.83705246,0.8653512,0.8079554,0.8488013,0.67880285,0.91507673,0.9044944,17.4,4.0,3.2,20.2,0.33823108673095703,0.8731168866157532,0.8558203,0.92080086,0.82374364,0.8848785,0.750536,0.9365721,0.94155455,21.6,4.6,2.4,26.6
9,0.001,0.0,0.4,0.001,689,0.32072907090187075,0.829899001121521,0.79767567,0.8710678,0.79277664,0.83113766,0.66437227,0.91280204,0.8966818,18.2,4.8,2.8,19.0,0.3329376995563507,0.8550649285316467,0.83407724,0.9137043,0.79298943,0.86979496,0.7160548,0.9388819,0.9434303,20.6,5.4,2.6,26.6
8,0.001,0.0,0.4,0.001,689,0.30740209817886355,0.8707070827484131,0.8939541,0.87992316,0.8587469,0.8849018,0.7408193,0.9285162,0.9279917,17.0,2.8,3.0,22.0,0.3502170145511627,0.8697402834892273,0.860798,0.91452456,0.8130434,0.88507414,0.7406428,0.9423293,0.9501604,20.2,4.6,2.6,27.8
7,0.001,0.0,0.4,0.001,689,0.2983250319957733,0.8840404152870178,0.8631755,0.92176694,0.8441888,0.8906194,0.76933783,0.94969666,0.9418481,18.0,3.4,1.8,21.6,0.32244476675987244,0.8551948070526123,0.8348505,0.89359266,0.8162384,0.8622492,0.7121585,0.9377125,0.9356493,22.2,5.0,3.0,25.0
6,0.001,0.0,0.4,0.001,689,0.33242180943489075,0.8619192004203796,0.8500918,0.87423074,0.84950304,0.8615427,0.72394353,0.93140566,0.9289366,19.0,3.4,2.8,19.6,0.33238903880119325,0.891233766078949,0.89433897,0.9272553,0.84626925,0.9075449,0.78393817,0.9494082,0.9587824,19.6,3.6,2.4,29.6
5,0.001,0.0,0.4,0.001,689,0.35111730694770815,0.8388888955116272,0.84472525,0.85765886,0.81595534,0.8494066,0.67733115,0.9154817,0.90478134,17.6,3.8,3.4,20.0,0.33583819270133974,0.8731168746948242,0.8606351,0.9116975,0.8304103,0.88344496,0.74949855,0.93709755,0.94143945,21.8,4.4,2.6,26.4
9,0.001,0.0,0.2,0.001,689,0.32232938408851625,0.8254545569419861,0.7912141,0.8710678,0.78325284,0.8277091,0.65558475,0.9103775,0.889548,18.0,5.0,2.8,19.0,0.3371025800704956,0.8477922081947327,0.8344677,0.9001099,0.7939154,0.86217755,0.70407355,0.93966734,0.9438524,20.6,5.4,3.0,26.2
8,0.001,0.0,0.2,0.001,689,0.30863349735736845,0.8752525329589844,0.8939541,0.8879231,0.8587469,0.8895272,0.74857235,0.92731607,0.9268796,17.0,2.8,2.8,22.2,0.35679560899734497,0.8697402834892273,0.860798,0.91452456,0.8130434,0.88507414,0.7406428,0.93969375,0.9476136,20.2,4.6,2.6,27.8
7,0.001,0.0,0.2,0.001,689,0.3040420413017273,0.8795959711074829,0.85662574,0.92067605,0.8336624,0.8861386,0.7620485,0.9460409,0.9363638,17.8,3.6,1.8,21.6,0.3237111926078796,0.8551948070526123,0.83913696,0.8852593,0.82448024,0.86027014,0.7122091,0.9340253,0.9324566,22.4,4.8,3.2,24.8
6,0.001,0.0,0.2,0.001,689,0.3334459841251373,0.8618181943893433,0.85687715,0.86553514,0.8578364,0.86093426,0.7230272,0.93182135,0.9284854,19.2,3.2,3.0,19.4,0.331788444519043,0.8839610457420349,0.89265835,0.91455364,0.84626925,0.90084136,0.7680091,0.9496776,0.95887995,19.6,3.6,2.8,29.2
5,0.001,0.0,0.2,0.001,689,0.35245493054389954,0.8344444513320923,0.8360673,0.85765886,0.8079554,0.8447609,0.66900045,0.91589576,0.90583867,17.4,4.0,3.4,20.0,0.3374869406223297,0.8694805145263672,0.85814524,0.9048009,0.83143586,0.879423,0.7404178,0.9371191,0.94103396,21.8,4.4,2.8,26.2
9,0.001,0.0,0.0,0.001,689,0.32464203238487244,0.8210101127624512,0.7941201,0.852886,0.79277664,0.82141113,0.64408576,0.91038007,0.88950074,18.2,4.8,3.2,18.6,0.3391401946544647,0.847857141494751,0.8336477,0.9001099,0.79298943,0.8621505,0.70291173,0.9386257,0.9424143,20.6,5.4,3.0,26.2
8,0.001,0.0,0.0,0.001,689,0.31009973883628844,0.8752525329589844,0.8939541,0.8879231,0.8587469,0.8895272,0.74857235,0.92731607,0.92706,17.0,2.8,2.8,22.2,0.35593160092830656,0.8661039113998413,0.8600472,0.90827453,0.8130434,0.88191986,0.7319801,0.93837965,0.9466138,20.2,4.6,2.8,27.6
7,0.001,0.0,0.0,0.001,689,0.30818278789520265,0.8750505089759827,0.8508786,0.92067593,0.82313603,0.8827716,0.75377464,0.9435598,0.9345549,17.6,3.8,1.8,21.6,0.3178215384483337,0.8623376607894897,0.84869576,0.8852593,0.838766,0.86586154,0.7249176,0.9358183,0.9297701,22.8,4.4,3.2,24.8
6,0.001,0.0,0.0,0.001,689,0.33521401286125185,0.8530303120613099,0.8421744,0.864707,0.8391408,0.8531989,0.70493543,0.93422586,0.9318096,18.8,3.6,3.0,19.4,0.32749215960502626,0.8911688208580018,0.89382875,0.92716444,0.8459069,0.90808403,0.78105515,0.9480726,0.9567895,19.6,3.6,2.4,29.6
5,0.001,0.0,0.0,0.001,689,0.35371109247207644,0.8388888955116272,0.83705246,0.8653512,0.8079554,0.8488013,0.67880285,0.91589576,0.9050566,17.4,4.0,3.2,20.2,0.33823211789131163,0.8658441543579102,0.84970504,0.9139043,0.817077,0.87776005,0.737419,0.9373787,0.9422287,21.4,4.8,2.6,26.4
9,0.01,0.4,0.4,0.001,689,0.31239630579948424,0.8344444513320923,0.80733633,0.8604617,0.8101679,0.8320553,0.6704996,0.918118,0.9088332,18.6,4.4,3.0,18.8,0.3328866958618164,0.8659090876579285,0.8437807,0.9282546,0.80224866,0.8800112,0.7434319,0.9454837,0.95131207,20.8,5.2,2.2,27.0
8,0.01,0.4,0.4,0.001,689,0.2971565693616867,0.8795959711074829,0.9008506,0.8876154,0.8692732,0.89217454,0.7596176,0.934523,0.94027865,17.2,2.6,2.8,22.2,0.339769572019577,0.8625974178314209,0.8547374,0.90846395,0.8043478,0.87901354,0.7258865,0.9425858,0.95071775,20.0,4.8,2.8,27.6
