config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
6,0.0001,0.2,0.001,506,0.3617810606956482,0.8769230842590332,0.83913517,0.9846153,0.7153846,0.90592325,0.7514675,0.8406311,0.82775354,18.6,7.4,0.6,38.4,0.3478055357933044,0.8761419653892517,0.85340464,0.9630102,0.74375,0.90428865,0.74376625,0.8666667,0.85519516,23.8,8.2,1.8,47.0
5,0.0001,0.2,0.001,506,0.3942701041698456,0.8615384697914124,0.8336609,0.96410257,0.7076923,0.89325505,0.7186343,0.8289941,0.82941437,18.4,7.6,1.4,37.6,0.35586257874965666,0.8811728358268738,0.8549212,0.9710884,0.74375,0.9084832,0.7565601,0.8680418,0.87379664,23.8,8.2,1.4,47.4
4,0.0001,0.2,0.001,506,0.34325647354125977,0.8676923155784607,0.850486,0.95384616,0.73846155,0.8971591,0.7300003,0.87061137,0.8695935,19.2,6.8,1.8,37.2,0.3923682987689972,0.878734576702118,0.8532939,0.96709186,0.74375,0.90626574,0.7494482,0.8523172,0.84563744,23.8,8.2,1.6,47.2
3,0.0001,0.2,0.001,506,0.31693133115768435,0.8953846216201782,0.85866153,0.9897436,0.75384617,0.9192988,0.7897029,0.8947731,0.9014362,19.6,6.4,0.4,38.6,0.3356076002120972,0.8911728382110595,0.86281765,0.97551024,0.7625,0.9156664,0.7754,0.87286884,0.87365246,24.4,7.6,1.2,47.6
2,0.0001,0.2,0.001,506,0.36879501342773435,0.855384624004364,0.83732355,0.9435898,0.72307694,0.88692343,0.6991252,0.86114395,0.85883266,18.8,7.2,2.2,36.8,0.3585348665714264,0.8689197540283203,0.8461441,0.9590136,0.73125,0.8987362,0.7274329,0.8606173,0.8621516,23.4,8.6,2.0,46.8
1,0.0001,0.2,0.001,506,0.33106071352958677,0.8861538529396057,0.85430545,0.9794871,0.74615383,0.91216147,0.7686223,0.8788954,0.8770487,19.4,6.6,0.8,38.2,0.34618600606918337,0.8737963080406189,0.8510739,0.9632653,0.7375,0.9020559,0.7439978,0.85687315,0.8512623,23.6,8.4,1.8,47.0
0,0.0001,0.2,0.001,506,0.3223659723997116,0.8830769300460816,0.84957063,0.97948724,0.73846155,0.90966034,0.7628422,0.8894478,0.9012869,19.2,6.8,0.8,38.2,0.33592067658901215,0.8786728501319885,0.8556776,0.96318024,0.75,0.9055311,0.75082934,0.87997186,0.8907715,24.0,8.0,1.8,47.0
9,0.0001,0.0,0.001,506,0.30648734867572786,0.8953846216201782,0.8658559,0.97948724,0.7692307,0.91872346,0.7868297,0.9008876,0.89418614,20.0,6.0,0.8,38.2,0.35375444293022157,0.8713271617889404,0.8441335,0.96734697,0.725,0.90112,0.73472273,0.8476018,0.8371445,23.2,8.8,1.6,47.2
8,0.0001,0.0,0.001,506,0.37799190878868105,0.8584615468978882,0.838123,0.9487179,0.72307694,0.88961375,0.7061697,0.84950686,0.8534862,18.8,7.2,2.0,37.0,0.3566542029380798,0.8861419796943665,0.855797,0.97950685,0.74375,0.91293895,0.76701605,0.8655918,0.86277086,23.8,8.2,1.0,47.8
7,0.0001,0.0,0.001,506,0.3508527338504791,0.8707692384719848,0.8452064,0.96410257,0.7307693,0.8998264,0.7365171,0.860355,0.8566946,19.0,7.0,1.4,37.6,0.3242540776729584,0.8886419773101807,0.86198175,0.97134364,0.7625,0.91335887,0.769913,0.87692654,0.87633735,24.4,7.6,1.4,47.4
6,0.0001,0.0,0.001,506,0.36077298521995543,0.8738461613655091,0.83571255,0.98461545,0.7076923,0.9038986,0.7451766,0.8323471,0.80634516,18.4,7.6,0.6,38.4,0.33843321204185484,0.8811111092567444,0.8543557,0.9712585,0.74375,0.9085535,0.75512516,0.8687951,0.87159795,23.8,8.2,1.4,47.4
5,0.0001,0.0,0.001,506,0.37264649868011473,0.8676923155784607,0.8350442,0.97435904,0.7076923,0.89847124,0.73369706,0.83392507,0.84034365,18.4,7.6,1.0,38.0,0.36884387731552126,0.8811728358268738,0.8547953,0.9710884,0.74375,0.908457,0.756405,0.8548031,0.85711163,23.8,8.2,1.4,47.4
4,0.0001,0.0,0.001,506,0.35034319162368777,0.8646153926849365,0.8493746,0.9487179,0.73846155,0.89455587,0.72144955,0.8660749,0.8638549,19.2,6.8,2.0,37.0,0.3667011082172394,0.873796284198761,0.85204077,0.9589286,0.74375,0.9020249,0.73762566,0.8534253,0.8433176,23.8,8.2,2.0,46.8
3,0.0001,0.0,0.001,506,0.3081157743930817,0.8953846216201782,0.85866165,0.9897436,0.75384617,0.9192988,0.7897029,0.89339256,0.9072312,19.6,6.4,0.4,38.6,0.32029170989990235,0.8936419725418091,0.8656999,0.97551024,0.76875,0.9173196,0.7805499,0.8745642,0.8754093,24.6,7.4,1.2,47.6
2,0.0001,0.0,0.001,506,0.3704893231391907,0.8615384697914124,0.83866966,0.95384616,0.72307694,0.89207697,0.7146037,0.86193293,0.8650664,18.8,7.2,1.8,37.2,0.34845170378685,0.8763580203056336,0.84764117,0.97134364,0.73125,0.9050449,0.745055,0.86458194,0.87110424,23.4,8.6,1.4,47.4
1,0.0001,0.0,0.001,506,0.3369021326303482,0.8769230842590332,0.8523099,0.96410257,0.74615383,0.9040289,0.74818045,0.8786982,0.87590635,19.4,6.6,1.4,37.6,0.3503019273281097,0.878734576702118,0.8521802,0.9714286,0.7375,0.90618527,0.75634193,0.8538146,0.8472269,23.6,8.4,1.4,47.4
