config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
4,0.01,0.2,0.0,0.1,506,0.3787609159946442,0.855384624004364,0.8468029,0.9333333,0.7384616,0.8865512,0.69904053,0.8573964,0.85422957,19.2,6.8,2.6,36.4,0.38040049076080323,0.8836728453636169,0.8544833,0.97525513,0.74375,0.91038865,0.7621051,0.85785234,0.858873,23.8,8.2,1.2,47.6
3,0.01,0.2,0.0,0.1,506,0.3647245645523071,0.8953846216201782,0.8619715,0.98461545,0.76153845,0.91889304,0.78851575,0.8677515,0.8719492,19.8,6.2,0.6,38.4,0.36741231083869935,0.8911110997200012,0.8652997,0.9712585,0.76875,0.91513556,0.77494574,0.8689147,0.86964834,24.6,7.4,1.4,47.4
2,0.01,0.2,0.0,0.1,506,0.4004626631736755,0.8615384697914124,0.83913517,0.95384616,0.72307694,0.8922243,0.71461016,0.84714,0.8540391,18.8,7.2,1.8,37.2,0.3943370819091797,0.873888897895813,0.8496908,0.96318024,0.7375,0.902634,0.7380699,0.8533548,0.85898846,23.6,8.4,1.8,47.0
1,0.01,0.2,0.0,0.1,506,0.37453635334968566,0.8830769300460816,0.8536712,0.9743589,0.74615383,0.9095167,0.7614907,0.8708087,0.8720064,19.4,6.6,1.0,38.0,0.38858206272125245,0.8737654447555542,0.8509501,0.96318036,0.7375,0.90223753,0.7426159,0.8599423,0.8617486,23.6,8.4,1.8,47.0
0,0.01,0.2,0.0,0.1,506,0.3698304951190948,0.8769230842590332,0.8514484,0.96410257,0.74615383,0.9040437,0.7463011,0.87307703,0.8703415,19.4,6.6,1.4,37.6,0.37702596783638,0.8811111211776733,0.86102504,0.9590136,0.7625,0.9068605,0.754243,0.862027,0.8595945,24.4,7.6,2.0,46.8
9,0.01,0.0,0.4,0.1,506,0.3546354234218597,0.8953846216201782,0.86910266,0.9743589,0.77692306,0.9181881,0.7863275,0.8931953,0.8868788,20.2,5.8,1.0,38.0,0.39592280983924866,0.8712962985038757,0.8460334,0.96318036,0.73125,0.9005216,0.733799,0.8476841,0.8296936,23.4,8.6,1.8,47.0
8,0.01,0.0,0.4,0.1,506,0.4021630883216858,0.8523077011108399,0.8370407,0.9384615,0.72307694,0.88437796,0.6919419,0.8424064,0.8487384,18.8,7.2,2.4,36.6,0.372802197933197,0.8787654399871826,0.856318,0.96318036,0.75,0.9062645,0.7477437,0.8695086,0.87251455,24.0,8.0,1.8,47.0
7,0.01,0.0,0.4,0.1,506,0.37517115473747253,0.8738461613655091,0.8456709,0.9692308,0.7307693,0.9024807,0.74326766,0.8648915,0.85714495,19.0,7.0,1.2,37.8,0.3617141366004944,0.8886419773101807,0.8647669,0.9672619,0.76875,0.913015,0.7694352,0.8778912,0.872924,24.6,7.4,1.6,47.2
6,0.01,0.0,0.4,0.1,506,0.39696348905563356,0.8676923155784607,0.8366931,0.9692308,0.71538466,0.8980358,0.7284189,0.8345167,0.8140608,18.6,7.4,1.2,37.8,0.386746221780777,0.8761419773101806,0.8556452,0.9589286,0.75,0.9038286,0.7428762,0.8597231,0.8572329,24.0,8.0,2.0,46.8
5,0.01,0.0,0.4,0.1,506,0.3978830397129059,0.8584615468978882,0.8327629,0.95897436,0.7076923,0.8907015,0.70986074,0.84516776,0.85559034,18.4,7.6,1.6,37.4,0.37863091826438905,0.8787037014961243,0.85444987,0.96700686,0.74375,0.9063921,0.7507898,0.8641861,0.87495166,23.8,8.2,1.6,47.2
